ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
11,0.0049361,0.0065992,0.0025602,0.0006453,0.0108683,0.0020400,0.0259892,0.0077259,0.0071453,0.0036914,0.0105658,0.0432609,0.0385576,0.0258262,0.0295123,0.0013434,0.0175387,0.0090520,0.0259878,0.0031033,0.0057887,0.0133499,0.0729645,0.0029181,0.0025537,0.0032713,0.0004331,0.0056041,0.0470727,0.0157283,0.0426306,0.0113304,0.0010447,0.0057141,0.0619729,0.1408252,0.0015638,0.0030746,0.0289712,0.0062666,0.0162142,0.0004035,0.0037532,0.0331057,0.0241898,0.0097061,0.0312361,0.0094015,0.0171909,0.1047715
12,0.0000028,0.0000143,0.0011322,0.0000013,0.0003737,0.0000104,0.0000096,0.0000113,0.0000109,0.0000500,0.0000072,0.0000275,0.0000141,0.0000149,0.0000105,0.0000148,0.0000068,0.0000091,0.0000070,0.0000658,0.0000119,0.0000045,0.0000045,0.0000019,0.0000318,0.0000150,0.9886083,0.0000131,0.0000644,0.0000048,0.0003419,0.0000611,0.0003521,0.0000111,0.0000145,0.0068368,0.0002024,0.0001062,0.0000170,0.0000073,0.0000201,0.0000077,0.0000020,0.0000085,0.0010470,0.0000616,0.0002022,0.0000290,0.0000806,0.0000359
13,0.0000126,0.0000027,0.0000059,0.0000312,0.0000022,0.0000026,0.0000024,0.0003332,0.0000118,0.0000035,0.0000037,0.0000102,0.0000057,0.0000165,0.0000418,0.0000035,0.0000119,0.0000082,0.0000374,0.0000016,0.0000223,0.0000083,0.0000833,0.0000001,0.0000153,0.0000007,0.0000299,0.0000019,0.0000010,0.0000012,0.0000007,0.0223334,0.0000030,0.0000045,0.0000067,0.0000035,0.0000171,0.0000074,0.0000024,0.0000005,0.0000320,0.0000051,0.0000022,0.0001835,0.9766497,0.0000122,0.0000090,0.0000019,0.0000097,0.0000032
14,0.0044118,0.0649752,0.0016157,0.0210344,0.0011090,0.0017250,0.0006156,0.0044678,0.0155991,0.0085924,0.1452987,0.0009551,0.0612312,0.0036797,0.0062399,0.0181261,0.0022832,0.0007460,0.0095264,0.0276455,0.0507773,0.0009083,0.0096330,0.0000588,0.0036079,0.0202005,0.0142962,0.0083285,0.0060152,0.0012637,0.0009630,0.0399757,0.0012891,0.0123219,0.0218262,0.0092431,0.0029765,0.0001345,0.0081183,0.0096294,0.0180647,0.0032221,0.0337500,0.0008481,0.0019470,0.0068335,0.1786738,0.0046473,0.0030852,0.1274839
15,0.0000804,0.0005079,0.0000048,0.0000850,0.0000313,0.0000219,0.0000131,0.0000153,0.0000113,0.0001330,0.0001266,0.0001367,0.0000003,0.0001287,0.9906299,0.0000141,0.0000130,0.0000015,0.0000211,0.0000014,0.0000004,0.0000016,0.0001325,0.0000170,0.0000223,0.0000066,0.0000047,0.0008972,0.0000005,0.0000022,0.0000006,0.0000015,0.0000162,0.0000092,0.0000153,0.0000911,0.0000156,0.0066428,0.0000040,0.0000072,0.0000245,0.0000050,0.0000586,0.0000062,0.0000074,0.0000019,0.0000017,0.0000238,0.0000001,0.0000048
16,0.0000056,0.0000016,0.0001343,0.0000433,0.0000255,0.0000411,0.0000210,0.0000010,0.0000024,0.0001483,0.8487845,0.0000208,0.0000045,0.0000439,0.0000055,0.0002555,0.0000040,0.0215599,0.0089604,0.0000216,0.0001418,0.0000141,0.0094949,0.0000172,0.0000009,0.0011683,0.0000050,0.0000428,0.0000607,0.0000008,0.0000312,0.0000083,0.0000420,0.0000017,0.0000172,0.0000271,0.0000044,0.0000018,0.0000308,0.0000965,0.1083836,0.0001230,0.0000072,0.0000081,0.0000356,0.0000255,0.0000062,0.0000101,0.0000587,0.0000501
17,0.0002464,0.0000561,0.0000011,0.0000171,0.0000743,0.0000202,0.0000423,0.0020769,0.0000223,0.0000340,0.0000063,0.0000054,0.0000248,0.0000075,0.0000045,0.0006325,0.0000189,0.0000138,0.0000007,0.0018648,0.0000131,0.8529333,0.0000509,0.0000362,0.0000050,0.0000265,0.1386060,0.0000071,0.0000024,0.0000363,0.0000573,0.0000056,0.0000143,0.0000406,0.0000773,0.0017171,0.0002368,0.0003268,0.0000067,0.0001264,0.0000200,0.0000168,0.0000030,0.0000124,0.0000778,0.0000336,0.0000004,0.0002795,0.0000180,0.0000429
18,0.0000067,0.0001746,0.0000785,0.0059652,0.0000943,0.0001777,0.0000011,0.0001117,0.0000931,0.0000675,0.0000095,0.9790157,0.0000180,0.0000121,0.0000652,0.0000134,0.0000359,0.0000258,0.0000790,0.0014156,0.0013010,0.0002043,0.0000379,0.0018326,0.0000162,0.0000019,0.0001998,0.0014041,0.0000589,0.0003063,0.0000292,0.0011471,0.0000222,0.0007001,0.0000661,0.0000777,0.0000536,0.0000619,0.0000443,0.0005529,0.0000099,0.0012106,0.0026908,0.0000250,0.0000854,0.0000754,0.0000009,0.0001088,0.0001697,0.0000448
19,0.0310453,0.0063613,0.0016427,0.0004525,0.0084610,0.2537029,0.0009961,0.0057158,0.0019108,0.0027110,0.0030255,0.0012936,0.0036138,0.0027517,0.0005553,0.0006493,0.0005341,0.0005805,0.0012681,0.0006082,0.0057632,0.0483565,0.0900523,0.0033051,0.0030876,0.0002755,0.0010514,0.1541747,0.0009832,0.0046127,0.0093386,0.0646681,0.0050663,0.0023832,0.0102000,0.0085193,0.0006168,0.0010333,0.0119069,0.0747770,0.0005743,0.0002064,0.0067141,0.1188585,0.0005285,0.0264489,0.0035186,0.0035745,0.0091853,0.0023397
20,0.6272470,0.0017063,0.0004884,0.0003689,0.0002241,0.0011843,0.1151629,0.0073666,0.0003717,0.0015065,0.0315600,0.0002242,0.0019129,0.0175909,0.0015442,0.0020238,0.0020977,0.0106027,0.0286351,0.0986439,0.0004355,0.0006420,0.0016569,0.0000409,0.0013099,0.0068444,0.0199382,0.0004351,0.0001395,0.0007065,0.0002709,0.0016540,0.0003336,0.0006771,0.0005288,0.0029681,0.0003062,0.0022086,0.0004443,0.0005459,0.0010100,0.0000840,0.0013094,0.0027278,0.0003471,0.0002763,0.0004923,0.0008134,0.0000531,0.0003379
21,0.9998301,0.0000001,0.0000002,0.0000014,0.0000015,0.0000019,0.0000001,0.0000001,0.0000006,0.0000000,0.0000003,0.0000002,0.0000001,0.0000012,0.0000003,0.0000003,0.0000007,0.0000003,0.0000003,0.0000001,0.0000034,0.0000000,0.0000012,0.0000002,0.0000023,0.0000001,0.0000002,0.0000000,0.0000422,0.0000003,0.0000001,0.0000000,0.0000002,0.0000004,0.0000003,0.0000007,0.0000001,0.0000010,0.0000083,0.0000005,0.0000005,0.0000964,0.0000001,0.0000002,0.0000003,0.0000001,0.0000001,0.0000005,0.0000004,0.0000000
22,0.0001871,0.0001287,0.0002081,0.0001698,0.0292445,0.0003960,0.0031800,0.0005388,0.0000532,0.0033708,0.0001446,0.0002273,0.0001117,0.0002654,0.0007188,0.0010208,0.0041005,0.0001756,0.0003970,0.0005942,0.0001882,0.0001760,0.0006150,0.0012373,0.0014998,0.0004968,0.0001768,0.0000520,0.0001318,0.0001686,0.0018158,0.0002368,0.9390228,0.0029378,0.0005356,0.0003884,0.0002840,0.0003461,0.0000110,0.0001192,0.0007175,0.0002719,0.0000972,0.0003668,0.0008937,0.0001394,0.0005129,0.0003285,0.0007358,0.0002634
23,0.0000640,0.0000634,0.0000849,0.7387396,0.0004072,0.0459979,0.0002279,0.0001114,0.0003198,0.1570508,0.0000130,0.0001458,0.0023399,0.0005234,0.0003933,0.0009037,0.0004928,0.0013216,0.0001668,0.0002482,0.0069766,0.0000136,0.0011171,0.0000462,0.0002074,0.0000948,0.0000492,0.0100427,0.0004226,0.0042579,0.0002951,0.0001933,0.0019556,0.0006914,0.0000153,0.0001552,0.0006812,0.0002362,0.0005483,0.0038068,0.0000927,0.0017214,0.0006397,0.0024375,0.0000907,0.0103192,0.0016882,0.0004137,0.0011400,0.0000347
24,0.0031680,0.0025839,0.0033630,0.0008839,0.0031961,0.0023238,0.0002193,0.0006132,0.0001061,0.0011316,0.0013628,0.0009925,0.0008667,0.0037740,0.0040946,0.0020534,0.0003195,0.0002554,0.0010370,0.0001883,0.0011383,0.0028347,0.0054376,0.0003862,0.0012163,0.0006707,0.0008050,0.0054101,0.0036005,0.0008191,0.0002122,0.0002444,0.0022572,0.0000583,0.0012274,0.0014536,0.0002406,0.0003748,0.0007432,0.0002158,0.0037435,0.0007864,0.0027131,0.0005214,0.0002329,0.0014813,0.9218957,0.0005833,0.0059447,0.0002187
25,0.0032616,0.0003707,0.0000482,0.0000603,0.0002779,0.0001009,0.0005466,0.0000499,0.0001932,0.0001990,0.0001981,0.0001639,0.0000318,0.0001318,0.0000263,0.0159678,0.0000163,0.0001893,0.0267398,0.0000193,0.0011141,0.8469381,0.0008762,0.0022685,0.0001874,0.0070035,0.0000509,0.0015077,0.0008811,0.0005388,0.0292174,0.0003522,0.0029729,0.0282157,0.0001582,0.0086076,0.0000796,0.0000509,0.0002761,0.0001231,0.0000967,0.0001152,0.0000636,0.0003075,0.0033090,0.0064217,0.0014654,0.0000714,0.0080821,0.0000545
26,0.0000131,0.0000658,0.0000255,0.0001261,0.0000587,0.9897484,0.0001406,0.0003869,0.0000282,0.0000379,0.0000422,0.0000555,0.0002091,0.0001291,0.0000041,0.0001542,0.0000993,0.0002287,0.0001013,0.0000548,0.0000649,0.0001129,0.0000994,0.0001994,0.0000373,0.0000856,0.0004677,0.0001216,0.0000314,0.0000199,0.0000662,0.0003192,0.0002470,0.0000681,0.0019856,0.0011971,0.0005906,0.0000407,0.0000523,0.0003149,0.0005732,0.0000596,0.0001868,0.0000804,0.0000170,0.0001153,0.0007076,0.0000490,0.0003618,0.0000179
27,0.0000004,0.0000005,0.0000043,0.9998627,0.0000002,0.0000015,0.0000006,0.0000007,0.0000087,0.0000005,0.0000007,0.0000006,0.0000010,0.0000049,0.0000040,0.0000001,0.0000003,0.0000177,0.0000025,0.0000005,0.0000030,0.0000009,0.0000008,0.0000189,0.0000007,0.0000003,0.0000025,0.0000005,0.0000004,0.0000008,0.0000001,0.0000100,0.0000011,0.0000013,0.0000096,0.0000002,0.0000016,0.0000001,0.0000017,0.0000031,0.0000003,0.0000019,0.0000002,0.0000007,0.0000001,0.0000074,0.0000003,0.0000067,0.0000013,0.0000110
28,0.0000064,0.0000240,0.0000050,0.0000855,0.0000077,0.0000698,0.0003833,0.0000046,0.0000017,0.0001880,0.0000059,0.0000928,0.0000057,0.0000290,0.0000760,0.0000460,0.0000103,0.0000105,0.0000271,0.0000800,0.0000032,0.0000273,0.0001720,0.0000083,0.0000284,0.0000467,0.0001281,0.0009613,0.0002065,0.0000079,0.0001014,0.0000121,0.0000595,0.0001145,0.0001542,0.0000031,0.0000042,0.0000083,0.0000113,0.0000232,0.0000020,0.0000410,0.0000050,0.9964343,0.0000036,0.0000141,0.0000211,0.0000089,0.0001707,0.0000584
29,0.0000564,0.0086023,0.0000202,0.0000039,0.0003688,0.0030494,0.0000144,0.0001069,0.0000363,0.0003513,0.0017395,0.0000064,0.0000296,0.0000345,0.0000250,0.0000298,0.0000163,0.0004407,0.0000678,0.0001448,0.0000406,0.0002051,0.0001029,0.0000044,0.9696061,0.0044459,0.0000330,0.0001756,0.0001110,0.0000081,0.0000158,0.0000057,0.0000108,0.0001655,0.0012275,0.0057563,0.0001476,0.0000756,0.0002504,0.0000225,0.0000703,0.0000355,0.0000507,0.0003580,0.0000047,0.0003697,0.0000774,0.0011804,0.0000064,0.0002923
30,0.0007661,0.0000246,0.0000051,0.0000103,0.0002214,0.0000035,0.0000035,0.0000062,0.0000076,0.0007458,0.0000205,0.0000747,0.0000110,0.0000062,0.0000448,0.0003623,0.0000146,0.0000022,0.0000188,0.0002964,0.0008651,0.0000039,0.0002000,0.0000098,0.0000062,0.0000655,0.0000017,0.0000180,0.0001038,0.9948601,0.0000012,0.0000424,0.0000724,0.0000103,0.0000795,0.0000009,0.0000591,0.0000191,0.0001029,0.0000026,0.0000650,0.0000040,0.0000113,0.0000012,0.0000194,0.0000954,0.0001511,0.0000120,0.0004607,0.0000098
31,0.0008272,0.0045721,0.0000656,0.0002840,0.0009058,0.0013544,0.0034338,0.0025501,0.0028384,0.0028604,0.0014461,0.0011981,0.0013889,0.0000102,0.8490775,0.0043564,0.0012931,0.0004444,0.0075440,0.0010203,0.0062024,0.0000105,0.0012988,0.0063570,0.0014854,0.0024739,0.0003486,0.0036105,0.0001150,0.0035531,0.0025406,0.0504580,0.0012251,0.0026405,0.0006004,0.0020386,0.0000528,0.0009019,0.0004630,0.0121600,0.0032048,0.0002307,0.0011098,0.0002144,0.0006941,0.0027897,0.0029999,0.0002059,0.0015989,0.0009450
32,0.0000211,0.0002613,0.0041983,0.0016582,0.0008180,0.0021284,0.0030816,0.0021253,0.0018489,0.0002294,0.0010758,0.0005440,0.0000323,0.0032662,0.0000451,0.0030859,0.0003837,0.0010663,0.0000049,0.0000849,0.0001537,0.0001269,0.0006039,0.0022190,0.0020665,0.0001546,0.0001546,0.0021770,0.0009353,0.0006126,0.0002730,0.0002077,0.0005776,0.0001527,0.9593249,0.0000528,0.0000698,0.0002460,0.0003751,0.0000559,0.0004768,0.0001215,0.0004940,0.0003937,0.0008100,0.0001329,0.0002879,0.0000667,0.0006686,0.0000486
33,0.0031300,0.0002284,0.0013240,0.0014332,0.0019805,0.0033717,0.0000275,0.0041309,0.0002618,0.0117370,0.0003287,0.0000737,0.0012951,0.0005913,0.0612149,0.0001152,0.5859633,0.0007744,0.0000478,0.0001562,0.0002242,0.0019516,0.0000488,0.0011111,0.0011028,0.0000529,0.0003230,0.0002884,0.2223962,0.0002535,0.0002828,0.0057338,0.0013752,0.0000484,0.0015204,0.0071337,0.0021909,0.0062626,0.0002194,0.0002080,0.0001563,0.0018400,0.0016120,0.0001676,0.0644321,0.0001784,0.0000322,0.0000399,0.0004741,0.0001540
34,0.0000932,0.0001386,0.0000260,0.0000493,0.0036940,0.0052877,0.0001010,0.0004316,0.0002386,0.0002004,0.0002136,0.0001261,0.0000748,0.0010975,0.0000524,0.0000434,0.0001011,0.0001271,0.0000207,0.0000801,0.0000612,0.0000368,0.0000484,0.0000372,0.0008184,0.0030460,0.0000109,0.0000650,0.0018858,0.0025330,0.0011812,0.0000487,0.0002673,0.0000696,0.0001548,0.0001369,0.0000540,0.0000996,0.0002474,0.0000530,0.0000420,0.0011286,0.0000259,0.0001321,0.0000953,0.0000812,0.0598286,0.0001182,0.0000484,0.9154476
35,0.0041682,0.0042083,0.0011466,0.0008628,0.0011179,0.0005918,0.0040732,0.0001417,0.0004434,0.0006779,0.0001909,0.0004100,0.0013860,0.0389105,0.0015370,0.0000688,0.0007688,0.0001809,0.0569046,0.0059674,0.0644895,0.0014452,0.0000270,0.0117513,0.0015546,0.0046774,0.0172734,0.4230416,0.0058016,0.0025072,0.0013595,0.0011325,0.0027277,0.0010158,0.0023185,0.1336881,0.0088211,0.0057000,0.0533781,0.0021047,0.0001885,0.0040669,0.0084115,0.0025096,0.0002273,0.0838213,0.0105689,0.0013304,0.0005740,0.0197298
36,0.0001509,0.0000135,0.0000330,0.0002820,0.0000030,0.0000265,0.0000174,0.0011448,0.0000426,0.0000231,0.0001200,0.0001626,0.0000139,0.0006510,0.0000081,0.0205607,0.0000975,0.0000286,0.0006757,0.0000655,0.0000223,0.0002221,0.0000684,0.0002188,0.0000095,0.0000983,0.0348125,0.0000414,0.0001725,0.9377471,0.0000074,0.0000470,0.0001376,0.0000089,0.0000767,0.0000051,0.0000190,0.0000628,0.0000187,0.0010517,0.0000527,0.0000235,0.0000702,0.0006114,0.0000579,0.0000093,0.0000125,0.0000830,0.0000088,0.0001022
37,0.0000003,0.0000010,0.0000005,0.0000002,0.0000008,0.0000029,0.0000005,0.0000161,0.0000003,0.0000000,0.0000006,0.0000004,0.0000006,0.0000098,0.0000088,0.0000001,0.0000254,0.0002421,0.0000026,0.0000052,0.0000047,0.0000024,0.0000003,0.0000445,0.0000006,0.0000005,0.0000004,0.0000004,0.0000046,0.0000013,0.0000027,0.0000003,0.0000047,0.0000016,0.9995455,0.0000093,0.0000019,0.0000076,0.0000030,0.0000012,0.0000001,0.0000048,0.0000116,0.0000006,0.0000011,0.0000038,0.0000005,0.0000132,0.0000001,0.0000085
38,0.0025793,0.0046493,0.0002195,0.0018199,0.0024831,0.0021287,0.0009391,0.0002307,0.0168290,0.0001618,0.0042215,0.0005858,0.0016449,0.0001951,0.0137201,0.0062850,0.0023265,0.0004236,0.4879310,0.0027024,0.0020112,0.0011991,0.0052043,0.0006048,0.0013799,0.0087968,0.0031336,0.0010983,0.0033432,0.0001523,0.0003384,0.0018515,0.0015988,0.0008272,0.0008566,0.3554436,0.0129939,0.0002497,0.0047572,0.0008942,0.0032519,0.0005218,0.0039226,0.0002766,0.0040209,0.0004946,0.0003462,0.0011417,0.0258797,0.0013332
39,0.0000250,0.0000073,0.0000598,0.0000108,0.0000057,0.0000227,0.0000012,0.0000253,0.0000203,0.0000170,0.0000446,0.0000008,0.0000111,0.0000102,0.0000671,0.0000147,0.9939035,0.0000126,0.0000698,0.0000015,0.0000187,0.0000032,0.0000027,0.0000057,0.0000090,0.0000186,0.0001904,0.0000216,0.0000048,0.0006948,0.0000250,0.0000009,0.0000049,0.0000066,0.0000428,0.0000147,0.0002750,0.0013124,0.0000652,0.0000028,0.0000059,0.0000045,0.0000206,0.0000370,0.0000063,0.0025028,0.0000395,0.0002594,0.0000639,0.0000091
40,0.0000110,0.0000730,0.0000576,0.0000028,0.0004934,0.0000318,0.0000360,0.0000391,0.0000082,0.0000347,0.0000395,0.0000735,0.0001247,0.0000486,0.0000606,0.0000198,0.0000577,0.0000112,0.0001109,0.0003753,0.9966848,0.0000053,0.0000464,0.0000091,0.0000157,0.0000619,0.0000323,0.0000217,0.0000775,0.0000488,0.0001204,0.0000248,0.0000599,0.0002751,0.0000115,0.0000726,0.0000242,0.0001180,0.0001171,0.0000063,0.0000093,0.0000262,0.0000194,0.0000155,0.0000928,0.0000786,0.0000348,0.0000251,0.0000305,0.0001252
41,0.0023527,0.0001461,0.0002748,0.9657397,0.0000107,0.0001222,0.0000431,0.0000272,0.0028533,0.0000437,0.0032008,0.0000412,0.0000489,0.0000687,0.0000546,0.0002802,0.0000046,0.0000270,0.0001488,0.0000043,0.0000048,0.0000391,0.0004211,0.0076369,0.0003020,0.0000088,0.0041943,0.0024232,0.0000816,0.0000024,0.0012755,0.0000269,0.0000222,0.0000243,0.0000059,0.0000165,0.0002802,0.0023296,0.0000072,0.0000631,0.0002058,0.0000714,0.0036335,0.0000638,0.0000680,0.0000091,0.0000055,0.0001267,0.0000521,0.0011060
42,0.0001471,0.0000167,0.0000720,0.0002270,0.0031688,0.0000218,0.0000255,0.0000576,0.9564241,0.0010992,0.0001823,0.0000037,0.0003438,0.0000544,0.0000164,0.0001531,0.0000602,0.0000585,0.0000278,0.0000088,0.0000384,0.0000067,0.0000374,0.0000103,0.0000898,0.0057820,0.0007624,0.0003446,0.0004434,0.0000029,0.0000068,0.0001218,0.0000045,0.0000353,0.0000025,0.0000571,0.0000755,0.0000107,0.0000469,0.0251804,0.0002500,0.0000162,0.0007233,0.0000190,0.0036553,0.0000037,0.0000174,0.0000485,0.0000117,0.0000273
43,0.0001664,0.0000079,0.0000052,0.0000313,0.0006100,0.0000008,0.0000032,0.0000233,0.0000007,0.0000280,0.0000076,0.0000010,0.0000007,0.0000013,0.0000146,0.0001281,0.0000026,0.0001686,0.0000011,0.0000762,0.0000175,0.0000190,0.0000032,0.0000095,0.0008502,0.0000094,0.0000215,0.0000013,0.0000016,0.0000027,0.9971590,0.0000084,0.0000284,0.0000108,0.0000020,0.0000297,0.0000771,0.0001084,0.0000238,0.0000010,0.0001353,0.0000048,0.0000246,0.0000186,0.0000569,0.0000040,0.0000593,0.0000072,0.0000058,0.0000204
44,0.0002706,0.0002250,0.0008765,0.0014592,0.0010579,0.2458685,0.0002946,0.0016045,0.0050273,0.0925236,0.0071396,0.0119495,0.0001967,0.0074750,0.0001962,0.0002764,0.0001079,0.0002670,0.0023970,0.0003827,0.0020361,0.0001154,0.0008095,0.0011328,0.1069608,0.0064072,0.0008022,0.0131966,0.0022599,0.0001310,0.0066410,0.1516898,0.0594022,0.0018337,0.0603551,0.0064439,0.0239712,0.0237152,0.0003337,0.0006699,0.0002169,0.0000910,0.0198688,0.0007496,0.0162606,0.0372269,0.0003579,0.0042082,0.0721580,0.0003590
45,0.0002598,0.0001831,0.0054710,0.0000174,0.0001181,0.0000821,0.0006006,0.0020849,0.0002698,0.0003263,0.0007746,0.0000498,0.0012771,0.0003859,0.0036260,0.0004989,0.0033970,0.0002819,0.4984607,0.0031423,0.0014748,0.0021324,0.0004985,0.0084821,0.0001615,0.0004818,0.0003801,0.0001536,0.0011507,0.0004427,0.0009956,0.0010128,0.0674387,0.0539369,0.0004055,0.0057739,0.0032474,0.0015056,0.0003114,0.0022809,0.0040427,0.0006640,0.0172154,0.0005869,0.0008666,0.2950128,0.0039842,0.0004785,0.0033595,0.0002148
