ID,Count
698,33
699,17
700,29
701,28
702,42
703,27
704,11
705,14
706,19
707,15
708,11
709,20
710,11
711,10
712,35
713,23
714,24
715,34
716,17
717,33
718,25
719,35
720,34
721,27
722,13
723,17
724,35
725,23
726,37
727,41
728,30
729,24
730,23
731,23
732,18
733,29
734,28
735,20
736,32
737,33
738,37
739,24
740,24
741,13
742,23
743,17
744,34
745,21
746,14
747,16
748,32
749,40
750,13
751,26
752,27
753,11
754,13
755,28
756,30
757,10
758,19
759,10
760,5
761,37
762,23
763,30
764,11
765,32
766,11
767,21
768,20
769,30
770,25
771,9
772,27
773,33
774,19
775,9
776,31
777,23
778,4
779,13
780,18
781,31
782,28
783,34
784,9
785,9
786,32
787,25
788,34
789,28
790,39
791,18
792,23
793,32
794,45
795,22
796,16
797,13
798,25
799,17
800,12
801,14
802,4
803,34
804,23
805,19
806,17
807,17
808,50
809,10
810,3
811,42
812,25
813,34
814,22
815,25
816,20
817,8
818,15
819,6
820,36
821,11
822,26
823,39
824,5
825,32
826,20
827,12
828,15
829,17
830,20
831,19
832,22
833,13
834,10
835,15
836,10
837,20
838,24
839,37
840,12
841,37
842,14
843,34
844,42
845,29
846,22
847,14
848,33
849,21
850,26
851,30
852,10
853,6
854,30
855,18
856,17
857,16
858,11
859,51
860,5
861,24
862,21
863,20
864,20
865,24
866,17
867,21
868,30
869,4
870,38
871,43
872,11
873,3
874,36
875,29
876,11
877,28
878,26
879,37
880,12
881,31
882,19
883,15
884,28
885,25
886,12
887,21
888,20
889,40
890,31
891,13
892,26
893,32
894,4
895,9
896,27
897,45
898,12
899,28
900,22
901,17
902,34
903,27
904,35
905,57
906,26
907,18
908,30
909,20
910,16
911,5
912,12
913,9
914,8
915,25
916,28
917,8
918,22
919,18
920,13
921,24
922,20
923,11
924,22
925,16
926,25
927,24
928,25
929,32
930,12
931,13
932,23
933,22
934,21
935,18
936,12
937,12
938,7
939,23
940,9
941,9
942,16
943,3
944,10
945,5
946,12
947,13
948,26
949,24
950,21
951,29
952,22
953,16
954,24
955,30
956,19
957,20
958,35
959,20
960,15
961,27
962,23
963,28
964,33
965,22
966,17
967,14
968,21
969,13
970,15
971,26
972,21
973,9
974,16
975,31
976,44
977,30
978,41
979,27
980,40
981,22
982,12
983,13
984,19
985,15
986,24
987,20
988,12
989,11
990,25
991,29
992,15
993,32
994,10
995,14
996,16
997,31
998,17
999,14
1000,21
1001,20
1002,15
1003,18
1004,28
1005,14
1006,20
1007,11
1008,12
1009,13
1010,29
1011,47
1012,25
1013,13
1014,35
1015,58
1016,30
1017,23
1018,32
1019,35
1020,26
1021,19
1022,13
1023,9
1024,7
1025,16
1026,24
1027,6
1028,24
1029,23
1030,9
1031,22
1032,5
1033,17
1034,32
1035,13
1036,32
1037,16
1038,21
1039,6
1040,26
1041,19
1042,12
1043,7
1044,12
1045,34
1046,28
1047,5
1048,31
1049,29
1050,30
1051,31
1052,17
1053,14
1054,16
1055,37
1056,6
1057,16
1058,23
1059,16
1060,23
1061,33
1062,20
1063,7
1064,27
1065,14
1066,23
1067,9
1068,12
1069,24
1070,21
1071,6
1072,19
1073,31
1074,24
1075,14
1076,15
1077,26
1078,34
1079,4
1080,38
1081,19
1082,16
1083,24
1084,25
1085,31
1086,29
1087,17
1088,21
1089,12
1090,9
1091,14
1092,10
1093,38
1094,38
1095,27
1096,25
1097,8
1098,12
1099,15
1100,15
1101,2
1102,27
1103,46
1104,21
1105,17
1106,26
1107,35
1108,12
1109,12
1110,15
1111,5
1112,26
1113,38
1114,22
1115,33
1116,31
1117,42
1118,5
1119,38
1120,15
1121,23
1122,40
1123,23
1124,18
1125,32
1126,18
1127,11
1128,17
1129,23
1130,5
1131,10
1132,28
1133,10
1134,29
1135,18
1136,10
1137,10
1138,41
1139,11
1140,27
1141,13
1142,16
1143,16
1144,19
1145,16
1146,23
1147,23
1148,25
1149,3
1150,21
1151,23
1152,33
1153,23
1154,21
1155,31
1156,13
1157,11
1158,30
1159,14
1160,15
1161,8
1162,26
1163,28
1164,25
1165,17
1166,23
1167,21
1168,19
1169,31
1170,9
1171,22
1172,22
1173,49
1174,17
1175,21
1176,37
1177,30
1178,34
1179,33
1180,31
1181,34
1182,21
1183,36
1184,17
1185,40
1186,27
1187,13
1188,8
1189,19
1190,26
1191,14
1192,19
1193,27
1194,25
1195,19
1196,29
1197,29
1198,17
1199,27
1200,31
1201,21
1202,17
1203,18
1204,18
1205,10
1206,17
1207,15
1208,25
1209,15
1210,22
1211,22
1212,24
1213,14
1214,15
1215,20
1216,14
1217,20
1218,30
1219,10
1220,29
1221,18
1222,32
1223,22
1224,47
1225,32
1226,29
1227,10
1228,28
1229,13
1230,22
1231,19
1232,22
1233,24
1234,17
1235,17
1236,21
1237,22
1238,15
1239,42
1240,30
1241,16
1242,17
1243,33
1244,15
1245,14
1246,39
1247,31
1248,20
1249,15
1250,15
1251,28
1252,38
1253,20
1254,17
1255,30
1256,34
1257,37
1258,4
1259,32
1260,30
1261,18
1262,31
1263,12
1264,16
1265,19
1266,26
1267,17
1268,13
1269,39
1270,34
1271,26
1272,34
1273,27
1274,18
1275,18
1276,9
1277,28
1278,21
1279,10
1280,13
1281,27
1282,7
1283,11
1284,23
1285,10
1286,10
1287,30
1288,21
1289,28
1290,20
1291,14
1292,29
1293,9
1294,6
1295,16
1296,34
1297,30
1298,16
1299,24
1300,23
1301,22
1302,23
1303,8
1304,34
1305,23
1306,15
1307,41
1308,22
1309,25
1310,34
1311,21
1312,7
1313,24
1314,19
1315,17
1316,29
1317,26
1318,22
1319,22
1320,29
1321,27
1322,17
1323,32
1324,38
1325,15
1326,22
1327,14
1328,21
1329,16
1330,41
1331,8
1332,14
1333,31
1334,31
1335,17
1336,17
1337,13
1338,17
1339,28
1340,41
1341,20
1342,43
1343,27
1344,13
1345,27
1346,52
1347,22
1348,25
1349,40
1350,35
1351,15
1352,28
1353,6
1354,13
1355,38
1356,32
1357,11
1358,29
1359,37
1360,27
1361,28
1362,19
1363,27
1364,11
1365,31
1366,11
1367,20
1368,36
1369,35
1370,6
1371,17
1372,17
1373,22
1374,20
1375,3
1376,29
1377,22
1378,11
1379,13
1380,9
1381,40
1382,18
1383,22
1384,20
1385,6
1386,22
1387,24
1388,32
1389,9
1390,26
1391,10
1392,34
1393,18
1394,17
1395,21
1396,36
1397,7
1398,11
1399,7
1400,27
1401,18
1402,19
1403,6
1404,16
1405,8
1406,9
1407,10
1408,25
1409,22
1410,14
1411,26
1412,18
1413,23
1414,6
1415,31
1416,11
1417,3
1418,3
1419,5
1420,20
1421,6
1422,20
1423,16
1424,19
1425,17
1426,10
1427,21
1428,15
1429,17
1430,21
1431,25
1432,13
1433,4
1434,9
1435,11
1436,32
1437,10
1438,8
1439,18
1440,20
1441,6
1442,26
1443,12
1444,21
1445,18
1446,14
1447,5
1448,9
1449,13
1450,32
1451,14
1452,11
1453,17
1454,16
1455,15
1456,22
1457,29
1458,10
1459,12
1460,11
1461,21
1462,22
1463,2
1464,23
1465,27
1466,14
1467,20
1468,24
1469,10
1470,19
1471,10
1472,4
1473,14
1474,28
1475,27
1476,25
1477,25
1478,20
1479,21
1480,17
1481,20
1482,24
1483,16
1484,9
1485,10
1486,6
1487,8
1488,39
1489,18
1490,4
1491,15
1492,10
1493,35
1494,11
1495,17
1496,8
1497,30
1498,14
1499,1
1500,15
1501,12
1502,27
1503,30
1504,39
1505,19
1506,16
1507,15
1508,7
1509,26
1510,21
1511,29
1512,34
1513,20
1514,16
1515,9
1516,33
1517,37
1518,20
1519,13
1520,1
1521,31
1522,22
1523,29
1524,31
1525,31
1526,24
1527,8
1528,36
1529,9
1530,12
1531,13
1532,23
1533,47
1534,37
1535,19
1536,9
1537,22
1538,20
1539,32
1540,14
1541,41
1542,28
1543,25
1544,19
1545,32
1546,17
1547,19
1548,25
1549,11
1550,1
1551,14
1552,11
1553,3
1554,22
1555,21
1556,30
1557,19
1558,11
1559,23
1560,32
1561,19
1562,24
1563,31
1564,12
1565,12
1566,19
1567,16
1568,26
1569,14
1570,26
1571,23
1572,6
1573,24
1574,33
1575,22
1576,11
1577,13
1578,26
1579,19
1580,7
1581,17
1582,35
1583,11
1584,13
1585,32
1586,20
1587,21
1588,28
1589,41
1590,11
1591,24
1592,20
1593,24
1594,5
1595,10
1596,13
1597,26
1598,14
1599,28
1600,20
1601,24
1602,12
1603,16
1604,53
1605,18
1606,7
1607,32
1608,28
1609,19
1610,34
1611,17
1612,15
1613,15
1614,23
1615,13
1616,13
1617,23
1618,23
1619,10
1620,2
1621,21
1622,12
1623,20
1624,7
1625,35
1626,11
1627,16
1628,28
1629,6
1630,25
1631,15
1632,14
1633,32
1634,43
1635,18
1636,2
1637,18
1638,5
1639,1
1640,1
1641,14
1642,12
1643,30
1644,25
1645,9
1646,17
1647,10
1648,4
1649,24
1650,32
1651,18
1652,8
1653,18
1654,7
1655,16
1656,20
1657,1
1658,34
1659,12
1660,12
1661,8
1662,12
1663,6
1664,8
1665,25
1666,11
1667,1
1668,27
1669,9
1670,11
1671,11
1672,9
1673,16
1674,11
1675,17
1676,4
1677,14
1678,20
1679,1
1680,18
1681,15
1682,7
1683,6
1684,10
1685,17
1686,9
1687,8
1688,18
1689,10
1690,11
1691,12
1692,5
1693,19
1694,8
1695,7
1696,2
1697,11
1698,26
1699,22
1700,14
1701,10
1702,10
1703,6
1704,14
1705,19
1706,5
1707,11
1708,21
1709,21
1710,14
1711,2
1712,19
1713,13
1714,37
1715,12
1716,9
1717,14
1718,23
1719,1
1720,16
1721,11
1722,13
1723,25
1724,19
1725,17
1726,19
1727,1
1728,38
1729,17
1730,7
1731,13
1732,30
1733,21
1734,24
1735,1
1736,9
1737,32
1738,14
1739,17
1740,8
1741,2
1742,30
1743,36
1744,11
1745,9
1746,23
1747,16
1748,9
1749,13
1750,2
1751,27
1752,14
1753,10
1754,19
1755,13
1756,32
1757,12
1758,12
1759,10
1760,1
1761,18
1762,3
1763,5
1764,16
1765,10
1766,6
1767,15
1768,5
1769,10
1770,15
1771,20
1772,16
1773,21
1774,8
1775,33
1776,19
1777,9
1778,45
1779,11
1780,8
1781,6
1782,11
1783,8
1784,35
1785,17
1786,1
1787,1
1788,28
1789,22
1790,17
1791,34
1792,16
1793,27
1794,6
1795,38
1796,25
1797,51
1798,10
1799,40
1800,32
1801,16
1802,2
1803,2
1804,13
1805,2
1806,8
1807,18
1808,22
1809,20
1810,15
1811,21
1812,33
1813,18
1814,15
1815,27
1816,29
1817,23
1818,10
1819,20
1820,24
1821,12
1822,20
1823,24
1824,17
1825,11
1826,34
1827,15
1828,38
1829,32
1830,20
1831,23
1832,8
1833,19
1834,11
1835,26
1836,10
1837,15
1838,17
1839,8
1840,29
1841,9
1842,16
1843,26
1844,7
1845,19
1846,13
1847,15
1848,20
1849,17
1850,28
1851,7
1852,18
1853,19
1854,12
1855,22
1856,3
1857,16
1858,34
1859,16
1860,14
1861,25
1862,25
1863,15
1864,23
1865,15
1866,14
1867,18
1868,31
1869,5
1870,21
1871,15
1872,9
1873,3
1874,36
1875,8
1876,11
1877,7
1878,44
1879,5
1880,13
1881,16
1882,53
1883,3
1884,18
1885,1
1886,2
1887,10
1888,1
1889,17
1890,16
1891,5
1892,0
1893,1
1894,12
1895,1
1896,5
1897,8
1898,8
1899,47
1900,1
1901,13
1902,11
1903,2
1904,19
1905,26
1906,4
1907,5
1908,11
1909,1
1910,23
1911,9
1912,2
1913,53
1914,4
1915,19
1916,19
1917,3
1918,14
1919,13
1920,1
1921,28
1922,7
1923,5
1924,11
1925,16
1926,3
1927,5
1928,15
1929,15
1930,3
1931,4
1932,1
1933,18
1934,21
1935,6
1936,34
1937,19
1938,8
1939,15
1940,34
1941,16
1942,10
1943,27
1944,13
1945,7
1946,7
1947,6
1948,32
1949,11
1950,32
1951,24
1952,27
1953,21
1954,43
1955,27
1956,25
1957,20
1958,24
1959,18
1960,7
1961,21
1962,19
1963,21
1964,27
1965,30
1966,11
1967,39
1968,30
1969,17
1970,10
1971,20
1972,15
1973,13
1974,30
1975,4
1976,14
1977,10
1978,31
1979,19
1980,23
1981,20
1982,12
1983,45
1984,18
1985,32
1986,13
1987,24
1988,42
1989,19
1990,28
1991,32
1992,15
1993,15
1994,18
1995,12
1996,29
1997,31
1998,14
1999,6
2000,7
2001,23
2002,23
2003,1
2004,25
2005,18
2006,33
2007,20
2008,13
2009,34
2010,18
2011,19
2012,15
2013,23
2014,28
2015,21
2016,20
2017,25
2018,26
2019,41
2020,18
2021,50
2022,30
2023,24
2024,4
2025,8
2026,31
2027,12
2028,47
2029,34
2030,31
2031,41
2032,24
2033,36
2034,27
2035,14
2036,28
2037,35
2038,37
2039,44
2040,24
2041,18
2042,8
2043,35
2044,18
2045,27
2046,22
2047,7
2048,9
2049,4
2050,4
2051,8
2052,3
2053,7
2054,2
2055,11
2056,4
2057,13
2058,3
2059,8
2060,1
2061,7
2062,1
2063,6
2064,2
2065,6
2066,3
2067,8
2068,1
2069,5
2070,1
2071,6
2072,1
2073,14
2074,1
2075,13
2076,4
2077,12
2078,1
2079,32
2080,4
2081,10
2082,0
2083,18
2084,4
2085,15
2086,1
2087,8
2088,7
2089,8
2090,10
2091,12
2092,2
2093,13
2094,5
2095,17
2096,36
2097,23
2098,8
2099,28
2100,10
2101,5
2102,9
2103,16
2104,20
2105,30
2106,19
2107,20
2108,20
2109,16
2110,17
2111,15
2112,38
2113,23
2114,14
2115,28
2116,24
2117,25
2118,22
2119,32
2120,14
2121,15
2122,14
2123,4
2124,21
2125,11
2126,12
2127,9
2128,8
2129,16
2130,32
2131,18
2132,10
2133,27
2134,13
2135,28
2136,33
2137,23
2138,5
2139,4
2140,21
2141,10
2142,6
2143,2
2144,7
2145,12
2146,37
2147,16
2148,18
2149,16
2150,19
2151,27
2152,18
2153,33
2154,16
2155,8
2156,22
2157,20
2158,27
2159,4
2160,43
2161,12
2162,28
2163,33
2164,10
2165,27
2166,13
2167,2
2168,14
2169,17
2170,10
2171,7
2172,16
2173,8
2174,8
2175,19
2176,29
2177,16
2178,16
2179,22
2180,36
2181,13
2182,36
2183,25
2184,8
2185,35
2186,25
2187,18
2188,4
2189,38
2190,20
2191,18
2192,38
2193,18
2194,46
2195,34
2196,3
2197,29
2198,19
2199,14
2200,18
2201,14
2202,12
2203,11
2204,36
2205,11
2206,21
2207,40
2208,27
2209,13
2210,0
2211,1
2212,20
2213,13
2214,15
2215,24
2216,8
2217,25
2218,7
2219,20
2220,21
2221,42
2222,13
2223,19
2224,27
2225,29
2226,20
2227,13
2228,21
2229,26
2230,18
2231,19
2232,18
2233,17
2234,19
2235,29
2236,25
2237,12
2238,9
2239,21
2240,36
2241,15
2242,19
2243,25
2244,20
2245,26
2246,27
2247,14
2248,23
2249,55
2250,28
2251,9
2252,10
2253,25
2254,21
2255,20
2256,17
2257,28
2258,36
2259,7
2260,12
2261,15
2262,37
2263,17
2264,34
2265,21
2266,26
2267,22
2268,10
2269,28
2270,35
2271,14
2272,19
2273,29
2274,6
2275,15
2276,21
2277,23
2278,4
2279,25
2280,27
2281,11
2282,30
2283,9
2284,24
2285,21
2286,7
2287,3
2288,13
2289,21
2290,23
2291,21
2292,4
2293,17
2294,9
2295,18
2296,15
2297,10
2298,22
2299,18
2300,10
2301,16
2302,28
2303,8
2304,21
2305,2
2306,3
2307,2
2308,22
2309,26
2310,17
2311,23
2312,27
2313,29
2314,23
2315,34
2316,19
2317,16
2318,39
2319,10
2320,17
2321,23
2322,30
2323,5
2324,28
2325,5
2326,13
2327,27
2328,14
2329,21
2330,13
2331,18
2332,18
2333,9
2334,45
2335,22
2336,16
2337,13
2338,9
2339,7
2340,21
2341,29
2342,21
2343,18
2344,16
2345,5
2346,10
2347,17
2348,13
2349,5
2350,24
2351,20
2352,23
2353,24
2354,7
2355,36
2356,29
2357,38
2358,5
2359,32
2360,25
2361,15
2362,7
2363,20
2364,16
2365,25
2366,19
2367,12
2368,21
2369,4
2370,28
2371,19
2372,26
2373,13
2374,22
2375,4
2376,13
2377,20
2378,15
2379,11
2380,21
2381,37
2382,38
2383,29
2384,28
2385,20
2386,9
2387,20
2388,43
2389,6
2390,28
2391,2
2392,14
2393,28
2394,29
2395,2
2396,17
2397,24
2398,20
2399,3
2400,14
2401,31
2402,30
2403,3
2404,11
2405,12
2406,5
2407,3
2408,11
2409,30
2410,9
2411,20
2412,9
2413,20
2414,32
2415,11
2416,13
2417,21
2418,13
2419,28
2420,28
2421,23
2422,22
2423,11
2424,18
2425,23
2426,21
2427,21
2428,18
2429,38
2430,29
2431,21
2432,15
2433,28
2434,16
2435,23
2436,17
2437,17
2438,14
2439,22
2440,1
2441,25
2442,2
2443,1
2444,15
2445,1
2446,30
2447,18
2448,13
2449,9
2450,43
2451,36
2452,16
2453,32
2454,12
2455,26
2456,18
2457,8
2458,24
2459,10
2460,18
2461,2
2462,14
2463,10
2464,26
2465,26
2466,25
2467,23
2468,2
2469,28
2470,6
2471,7
2472,42
2473,24
2474,26
2475,15
2476,17
2477,16
2478,25
2479,37
2480,17
2481,37
2482,24
2483,20
2484,14
2485,22
2486,38
2487,6
2488,22
2489,20
2490,50
2491,32
2492,12
2493,15
2494,11
2495,4
2496,9
2497,35
2498,35
2499,30
2500,21
2501,56
2502,40
2503,20
2504,27
2505,25
2506,10
2507,24
2508,37
2509,22
2510,34
2511,40
2512,17
2513,28
2514,16
2515,9
2516,22
2517,27
2518,23
2519,14
2520,31
2521,32
2522,13
2523,15
2524,23
2525,23
2526,18
2527,13
2528,19
2529,24
2530,10
2531,18
2532,18
2533,35
2534,21
2535,10
2536,18
2537,15
2538,12
2539,14
2540,15
2541,11
2542,22
2543,13
2544,24
2545,8
2546,1
2547,7
2548,13
2549,11
2550,19
2551,11
2552,11
2553,5
2554,21
2555,32
2556,11
2557,16
2558,32
2559,21
2560,21
2561,12
2562,11
2563,19
2564,27
2565,22
2566,16
2567,9
2568,9
2569,8
2570,6
2571,24
2572,35
2573,9
2574,29
2575,24
2576,23
2577,20
2578,30
2579,16
2580,48
2581,3
2582,36
2583,40
2584,18
2585,6
2586,6
2587,16
2588,13
2589,10
2590,11
2591,13
2592,28
2593,21
2594,22
2595,12
2596,27
2597,26
2598,18
2599,25
2600,9
2601,12
2602,9
2603,11
2604,9
2605,33
2606,15
2607,28
2608,31
2609,6
2610,13
2611,29
2612,27
2613,36
2614,17
2615,19
2616,26
2617,21
2618,7
2619,23
2620,29
2621,21
2622,22
2623,25
2624,25
2625,21
2626,35
2627,21
2628,12
2629,41
2630,21
2631,28
2632,22
2633,7
2634,13
2635,8
2636,27
2637,16
2638,31
2639,9
2640,20
2641,49
2642,18
2643,1
2644,22
2645,22
2646,43
2647,45
2648,7
2649,12
2650,36
2651,8
2652,20
2653,29
2654,13
2655,21
2656,28
2657,16
2658,9
2659,17
2660,20
2661,38
2662,22
2663,29
2664,11
2665,19
2666,22
2667,11
2668,15
2669,17
2670,5
2671,7
2672,33
2673,16
2674,23
2675,36
2676,4
2677,16
2678,7
2679,5
2680,18
2681,16
2682,4
2683,17
2684,13
2685,17
2686,28
2687,13
2688,6
2689,18
2690,4
2691,2
2692,2
2693,2
2694,16
2695,6
2696,3
2697,15
2698,3
2699,8
2700,5
2701,7
2702,2
2703,14
2704,8
2705,14
2706,9
2707,3
2708,4
2709,8
2710,8
2711,18
2712,27
2713,16
2714,3
2715,7
2716,3
2717,5
2718,10
2719,16
2720,12
2721,36
2722,5
2723,25
2724,30
2725,10
2726,4
2727,22
2728,14
2729,3
2730,14
2731,4
2732,5
2733,4
2734,2
2735,26
2736,23
2737,6
2738,8
2739,5
2740,21
2741,13
2742,11
2743,8
2744,16
2745,29
2746,8
2747,10
2748,27
2749,6
2750,9
2751,12
2752,10
2753,3
2754,27
2755,50
2756,27
2757,13
2758,38
2759,28
2760,42
2761,23
2762,18
2763,25
2764,13
2765,19
2766,18
2767,16
2768,15
2769,9
2770,13
2771,19
2772,9
2773,15
2774,32
2775,11
2776,5
2777,31
2778,43
2779,18
2780,13
2781,16
2782,18
2783,28
2784,13
2785,15
2786,21
2787,16
2788,13
2789,18
2790,17
2791,19
2792,29
2793,27
2794,17
2795,30
2796,23
2797,21
2798,2
2799,7
2800,2
2801,3
2802,2
2803,1
2804,3
2805,7
2806,9
2807,18
2808,10
2809,16
2810,14
2811,10
2812,24
2813,12
2814,23
2815,17
2816,21
2817,31
2818,13
2819,29
2820,37
2821,37
2822,15
2823,12
2824,20
2825,11
2826,27
2827,13
2828,12
2829,9
2830,41
2831,9
2832,5
2833,13
2834,10
2835,13
2836,23
2837,9
2838,11
2839,24
2840,30
2841,9
2842,20
2843,20
2844,39
2845,8
2846,5
2847,10
2848,19
2849,25
2850,18
2851,27
2852,21
2853,13
2854,21
2855,20
2856,26
2857,29
2858,29
2859,12
2860,10
2861,14
2862,8
2863,40
2864,9
2865,12
2866,31
2867,14
2868,10
2869,36
2870,41
2871,23
2872,42
2873,13
2874,4
2875,9
2876,26
2877,10
2878,22
2879,28
2880,79
2881,13
2882,11
2883,32
2884,20
2885,39
2886,26
2887,16
2888,13
2889,22
2890,8
2891,10
2892,22
2893,34
2894,29
2895,27
2896,30
2897,37
2898,21
2899,22
2900,18
2901,21
2902,3
2903,8
2904,21
2905,32
2906,17
2907,23
2908,18
2909,13
2910,22
2911,25
2912,32
2913,19
2914,10
2915,20
2916,33
2917,23
2918,25
2919,51
2920,9
2921,34
2922,32
2923,40
2924,10
2925,17
2926,5
2927,13
2928,12
2929,23
2930,17
2931,16
2932,13
2933,4
2934,11
2935,6
2936,6
2937,6
2938,2
2939,6
2940,3
2941,5
2942,10
2943,9
2944,4
2945,12
2946,1
2947,16
2948,20
2949,31
2950,27
2951,26
2952,17
2953,20
2954,21
2955,26
2956,26
2957,14
2958,27
2959,43
2960,29
2961,31
2962,20
2963,21
2964,35
2965,9
2966,21
2967,12
2968,16
2969,27
2970,36
2971,27
2972,25
2973,33
2974,22
2975,13
2976,36
2977,17
2978,30
2979,36
2980,15
2981,4
2982,20
2983,7
2984,18
2985,19
2986,8
2987,33
2988,13
2989,19
2990,16
2991,28
2992,21
2993,16
2994,12
2995,26
2996,30
2997,5
