ID,Count
396,28
397,21
398,29
399,22
400,25
401,32
402,21
403,32
404,11
405,22
406,17
407,20
408,32
409,12
410,27
411,10
412,15
413,6
414,14
415,23
416,16
417,39
418,35
419,36
420,22
421,21
422,28
423,19
424,16
425,16
426,13
427,22
428,12
429,15
430,25
431,38
432,7
433,16
434,12
435,23
436,21
437,26
438,27
439,21
440,19
441,38
442,27
443,13
444,19
445,5
446,8
447,16
448,22
449,34
450,26
451,17
452,15
453,5
454,8
455,12
456,46
457,9
458,15
459,19
460,19
461,20
462,20
463,28
464,14
465,28
466,17
467,6
468,13
469,21
470,21
471,21
472,19
473,8
474,21
475,20
476,18
477,33
478,26
479,54
480,18
481,7
482,12
483,19
484,3
485,27
486,14
487,9
488,11
489,34
490,27
491,29
492,15
493,7
494,23
495,12
496,18
497,12
498,14
499,8
500,14
501,3
502,17
503,5
504,29
505,21
506,10
507,14
508,26
509,12
510,17
511,23
512,14
513,17
514,28
515,13
516,15
517,4
518,26
519,10
520,16
521,15
522,22
523,35
524,43
525,47
526,18
527,26
528,35
529,36
530,10
531,26
532,16
533,17
534,21
535,34
536,25
537,18
538,36
539,27
540,13
541,21
542,22
543,18
544,36
545,25
546,17
547,23
548,26
549,16
550,32
551,36
552,43
553,23
554,31
555,15
556,13
557,17
558,16
559,4
560,35
561,32
562,8
563,29
564,44
565,41
566,18
567,16
568,11
569,13
570,11
571,11
572,18
573,14
574,30
575,29
576,18
577,31
578,7
579,10
580,38
581,15
582,28
583,21
584,16
585,17
586,32
587,25
588,18
589,37
590,11
591,48
592,16
593,13
594,32
595,19
596,8
597,20
598,28
599,19
600,33
601,37
602,11
603,23
604,16
605,20
606,17
607,14
608,37
609,0
610,25
611,23
612,15
613,24
614,18
615,18
616,19
617,13
618,22
619,32
620,23
621,28
622,22
623,31
624,27
625,37
626,8
627,42
628,14
629,31
630,23
631,22
632,29
633,31
634,34
635,32
636,7
637,20
638,22
639,38
640,12
641,22
642,16
643,24
644,1
645,1
646,26
647,15
648,1
649,17
650,15
651,2
652,34
653,15
654,36
655,3
656,18
657,29
658,11
659,18
660,26
661,28
662,10
663,30
664,14
665,21
666,20
667,26
668,9
669,24
670,16
671,33
672,33
673,13
674,18
675,23
676,20
677,17
678,21
679,15
680,29
681,20
682,12
683,19
684,22
685,22
686,27
687,17
688,27
689,26
690,25
691,25
692,47
693,20
694,23
695,17
696,32
697,3
698,35
699,18
700,30
701,25
702,43
703,27
704,11
705,13
706,19
707,14
708,11
709,21
710,11
711,8
712,32
713,23
714,25
715,32
716,20
717,35
718,24
719,38
720,31
721,29
722,12
723,18
724,35
725,25
726,41
727,41
728,29
729,25
730,25
731,22
732,20
733,29
734,28
735,20
736,33
737,33
738,38
739,23
740,24
741,13
742,29
743,19
744,34
745,21
746,13
747,16
748,34
749,41
750,15
751,26
752,27
753,7
754,13
755,28
756,28
757,9
758,20
759,11
760,5
761,37
762,23
763,30
764,11
765,34
766,13
767,20
768,18
769,31
770,24
771,11
772,30
773,36
774,19
775,11
776,33
777,24
778,5
779,15
780,18
781,33
782,26
783,31
784,9
785,10
786,31
787,27
788,36
789,30
790,39
791,17
792,23
793,32
794,47
795,24
796,15
797,13
798,25
799,17
800,12
801,15
802,4
803,32
804,23
805,18
806,18
807,17
808,51
809,10
810,3
811,41
812,25
813,35
814,22
815,25
816,22
817,10
818,16
819,6
820,36
821,11
822,27
823,39
824,5
825,31
826,19
827,11
828,15
829,17
830,19
831,21
832,22
833,14
834,10
835,14
836,10
837,20
838,24
839,37
840,13
841,37
842,15
843,35
844,40
845,28
846,24
847,14
848,33
849,20
850,26
851,31
852,11
853,6
854,31
855,17
856,19
857,17
858,12
859,54
860,5
861,24
862,23
863,21
864,19
865,22
866,17
867,20
868,29
869,5
870,38
871,45
872,11
873,3
874,42
875,31
876,10
877,30
878,25
879,40
880,11
881,32
882,21
883,15
884,30
885,27
886,12
887,21
888,19
889,40
890,32
891,14
892,28
893,35
894,3
895,9
896,29
897,48
898,11
899,28
900,23
901,17
902,35
903,25
904,34
905,60
906,26
907,16
908,31
909,20
910,15
911,5
912,10
913,8
914,7
915,23
916,32
917,9
918,22
919,20
920,10
921,25
922,20
923,13
924,25
925,14
926,27
927,26
928,27
929,32
930,12
931,14
932,25
933,23
934,24
935,19
936,12
937,12
938,7
939,22
940,10
941,9
942,14
943,3
944,9
945,5
946,13
947,11
948,26
949,24
950,22
951,28
952,21
953,14
954,23
955,33
956,17
957,20
958,36
959,22
960,16
961,26
962,27
963,28
964,33
965,24
966,17
967,14
968,23
969,13
970,13
971,31
972,22
973,9
974,16
975,34
976,44
977,33
978,39
979,27
980,35
981,22
982,14
983,13
984,19
985,16
986,23
987,20
988,12
989,11
990,22
991,29
992,15
993,35
994,10
995,14
996,18
997,31
998,19
999,15
1000,21
1001,21
1002,13
1003,19
1004,30
1005,14
1006,18
1007,11
1008,12
1009,13
1010,29
1011,49
1012,24
1013,12
1014,37
1015,61
1016,30
1017,24
1018,32
1019,40
1020,27
1021,18
1022,12
1023,8
1024,7
1025,17
1026,23
1027,7
1028,24
1029,25
1030,9
1031,25
1032,6
1033,17
1034,35
1035,13
1036,33
1037,16
1038,25
1039,6
1040,26
1041,20
1042,15
1043,9
1044,13
1045,31
1046,28
1047,4
1048,34
1049,30
1050,33
1051,33
1052,16
1053,14
1054,15
1055,33
1056,6
1057,17
1058,23
1059,18
1060,23
1061,33
1062,23
1063,7
1064,27
1065,15
1066,27
1067,9
1068,12
1069,24
1070,21
1071,7
1072,17
1073,29
1074,24
1075,15
1076,14
1077,25
1078,32
1079,5
1080,37
1081,18
1082,16
1083,23
1084,25
1085,32
1086,29
1087,15
1088,21
1089,14
1090,11
1091,15
1092,11
1093,39
1094,42
1095,26
1096,28
1097,8
1098,12
1099,15
1100,16
1101,2
1102,26
1103,44
1104,22
1105,20
1106,27
1107,34
1108,11
1109,14
1110,16
1111,9
1112,28
1113,37
1114,21
1115,33
1116,32
1117,47
1118,5
1119,38
1120,18
1121,25
1122,41
1123,24
1124,18
1125,33
1126,20
1127,12
1128,18
1129,27
1130,5
1131,12
1132,32
1133,11
1134,31
1135,18
1136,10
1137,10
1138,41
1139,11
1140,25
1141,13
1142,19
1143,16
1144,20
1145,16
1146,22
1147,23
1148,25
1149,3
1150,21
1151,25
1152,31
1153,22
1154,21
1155,33
1156,13
1157,11
1158,28
1159,15
1160,13
1161,10
1162,25
1163,27
1164,26
1165,17
1166,24
1167,26
1168,21
1169,34
1170,9
1171,20
1172,23
1173,52
1174,22
1175,24
1176,37
1177,31
1178,31
1179,34
1180,30
1181,32
1182,21
1183,36
1184,18
1185,36
1186,26
1187,13
1188,8
1189,19
1190,25
1191,15
1192,21
1193,28
1194,26
1195,19
1196,30
1197,29
1198,16
1199,27
1200,31
1201,21
1202,17
1203,19
1204,19
1205,10
1206,17
1207,14
1208,25
1209,15
1210,23
1211,23
1212,22
1213,14
1214,15
1215,19
1216,15
1217,21
1218,31
1219,10
1220,27
1221,16
1222,30
1223,22
1224,47
1225,31
1226,29
1227,11
1228,28
1229,12
1230,20
1231,18
1232,22
1233,25
1234,20
1235,17
1236,21
1237,24
1238,16
1239,41
1240,31
1241,16
1242,17
1243,32
1244,15
1245,15
1246,38
1247,34
1248,19
1249,15
1250,15
1251,29
1252,39
1253,21
1254,20
1255,34
1256,35
1257,37
1258,4
1259,36
1260,31
1261,22
1262,34
1263,11
1264,16
1265,19
1266,25
1267,20
1268,14
1269,37
1270,32
1271,30
1272,36
1273,27
1274,17
1275,23
1276,9
1277,28
1278,22
1279,11
1280,12
1281,31
1282,8
1283,13
1284,24
1285,10
1286,11
1287,31
1288,20
1289,30
1290,19
1291,14
1292,32
1293,9
1294,6
1295,16
1296,35
1297,32
1298,18
1299,25
1300,22
1301,23
1302,25
1303,8
1304,37
1305,25
1306,14
1307,45
1308,19
1309,26
1310,32
1311,19
1312,8
1313,24
1314,19
1315,22
1316,28
1317,26
1318,24
1319,20
1320,28
1321,31
1322,17
1323,35
1324,40
1325,18
1326,22
1327,14
1328,19
1329,17
1330,41
1331,8
1332,15
1333,34
1334,28
1335,17
1336,13
1337,13
1338,17
1339,27
1340,43
1341,21
1342,45
1343,27
1344,14
1345,30
1346,54
1347,23
1348,25
1349,40
1350,36
1351,16
1352,30
1353,6
1354,14
1355,34
1356,33
1357,12
1358,27
1359,37
1360,30
1361,29
1362,19
1363,25
1364,11
1365,33
1366,12
1367,20
1368,36
1369,35
1370,8
1371,18
1372,17
1373,23
1374,21
1375,3
1376,32
1377,20
1378,11
1379,14
1380,12
1381,41
1382,17
1383,22
1384,19
1385,6
1386,25
1387,27
1388,32
1389,10
1390,24
1391,10
1392,34
1393,18
1394,16
1395,22
1396,37
1397,7
1398,12
1399,8
1400,24
1401,18
1402,19
1403,7
1404,17
1405,10
1406,11
1407,11
1408,26
1409,20
1410,17
1411,29
1412,17
1413,22
1414,6
1415,35
1416,12
1417,3
1418,5
1419,5
1420,23
1421,6
1422,20
1423,16
1424,19
1425,23
1426,11
1427,23
1428,15
1429,16
1430,21
1431,24
1432,13
1433,5
1434,12
1435,11
1436,31
1437,11
1438,8
1439,20
1440,21
1441,7
1442,25
1443,16
1444,21
1445,17
1446,15
1447,6
1448,11
1449,14
1450,31
1451,16
1452,13
1453,17
1454,16
1455,15
1456,21
1457,27
1458,10
1459,14
1460,11
1461,21
1462,25
1463,2
1464,23
1465,26
1466,14
1467,21
1468,23
1469,13
1470,19
1471,10
1472,6
1473,15
1474,29
1475,27
1476,25
1477,24
1478,20
1479,20
1480,16
1481,19
1482,26
1483,15
1484,10
1485,10
1486,4
1487,8
1488,35
1489,18
1490,4
1491,15
1492,11
1493,38
1494,11
1495,17
1496,8
1497,32
1498,14
1499,1
1500,15
1501,12
1502,28
1503,31
1504,41
1505,19
1506,17
1507,15
1508,8
1509,28
1510,20
1511,29
1512,34
1513,22
1514,16
1515,9
1516,35
1517,38
1518,21
1519,12
1520,1
1521,32
1522,23
1523,31
1524,35
1525,32
1526,26
1527,8
1528,36
1529,9
1530,12
1531,14
1532,23
1533,54
1534,36
1535,19
1536,9
1537,21
1538,21
1539,32
1540,14
1541,43
1542,27
1543,25
1544,19
1545,32
1546,15
1547,20
1548,28
1549,12
1550,1
1551,14
1552,11
1553,3
1554,21
1555,22
1556,30
1557,18
1558,11
1559,24
1560,33
1561,20
1562,24
1563,33
1564,13
1565,10
1566,19
1567,17
1568,26
1569,13
1570,28
1571,22
1572,6
1573,23
1574,33
1575,23
1576,10
1577,13
1578,28
1579,17
1580,7
1581,19
1582,37
1583,11
1584,13
1585,30
1586,20
1587,17
1588,29
1589,40
1590,12
1591,25
1592,21
1593,26
1594,5
1595,10
1596,13
1597,26
1598,18
1599,30
1600,19
1601,24
1602,14
1603,17
1604,54
1605,20
1606,7
1607,29
1608,29
1609,20
1610,35
1611,18
1612,16
1613,14
1614,25
1615,12
1616,13
1617,23
1618,28
1619,10
1620,2
1621,21
1622,12
1623,20
1624,7
1625,42
1626,11
1627,18
1628,30
1629,6
1630,24
1631,17
1632,17
1633,32
1634,44
1635,17
1636,2
1637,18
1638,6
1639,1
1640,1
1641,15
1642,12
1643,30
1644,27
1645,9
1646,15
1647,10
1648,6
1649,26
1650,34
1651,19
1652,8
1653,18
1654,7
1655,16
1656,20
1657,2
1658,32
1659,12
1660,13
1661,9
1662,12
1663,6
1664,8
1665,27
1666,12
1667,1
1668,24
1669,8
1670,11
1671,11
1672,9
1673,15
1674,11
1675,17
1676,4
1677,13
1678,21
1679,1
1680,19
1681,16
1682,7
1683,6
1684,10
1685,17
1686,9
1687,8
1688,18
1689,10
1690,12
1691,12
1692,5
1693,19
1694,9
1695,7
1696,2
1697,11
1698,27
1699,21
1700,15
1701,11
1702,8
1703,6
1704,13
1705,20
1706,6
1707,12
1708,20
1709,22
1710,14
1711,2
1712,19
1713,13
1714,39
1715,13
1716,9
1717,14
1718,22
1719,1
1720,18
1721,10
1722,12
1723,24
1724,18
1725,16
1726,18
1727,1
1728,38
1729,17
1730,7
1731,13
1732,29
1733,18
1734,24
1735,1
1736,9
1737,32
1738,14
1739,17
1740,7
1741,2
1742,30
1743,35
1744,13
1745,9
1746,24
1747,17
1748,11
1749,14
1750,2
1751,26
1752,14
1753,10
1754,20
1755,12
1756,31
1757,12
1758,12
1759,7
1760,1
1761,16
1762,4
1763,5
1764,15
1765,10
1766,7
1767,15
1768,5
1769,10
1770,15
1771,21
1772,14
1773,21
1774,8
1775,32
1776,20
1777,8
1778,45
1779,12
1780,8
1781,7
1782,12
1783,8
1784,36
1785,17
1786,1
1787,1
1788,28
1789,24
1790,17
1791,33
1792,16
1793,26
1794,6
1795,41
1796,26
1797,50
1798,12
1799,42
1800,33
1801,19
1802,2
1803,2
1804,12
1805,2
1806,8
1807,17
1808,21
1809,20
1810,16
1811,21
1812,32
1813,18
1814,14
1815,29
1816,25
1817,23
1818,10
1819,22
1820,26
1821,11
1822,20
1823,28
1824,19
1825,11
1826,35
1827,14
1828,37
1829,35
1830,19
1831,21
1832,7
1833,21
1834,12
1835,28
1836,10
1837,14
1838,18
1839,8
1840,30
1841,7
1842,17
1843,28
1844,9
1845,21
1846,14
1847,16
1848,20
1849,19
1850,31
1851,7
1852,18
1853,20
1854,13
1855,23
1856,3
1857,17
1858,34
1859,15
1860,14
1861,22
1862,24
1863,15
1864,22
1865,17
1866,14
1867,21
1868,33
1869,5
1870,21
1871,15
1872,10
1873,3
1874,42
1875,9
1876,11
1877,8
1878,41
1879,5
1880,13
1881,17
1882,54
1883,3
1884,17
1885,1
1886,2
1887,11
1888,1
1889,16
1890,14
1891,6
1892,0
1893,1
1894,12
1895,1
1896,5
1897,9
1898,8
1899,47
1900,1
1901,13
1902,11
1903,2
1904,20
1905,26
1906,4
1907,5
1908,12
1909,1
1910,23
1911,9
1912,2
1913,54
1914,6
1915,20
1916,21
1917,2
1918,14
1919,13
1920,1
1921,29
1922,7
1923,7
1924,10
1925,16
1926,3
1927,5
1928,14
1929,15
1930,3
1931,4
1932,1
1933,19
1934,20
1935,6
1936,33
1937,18
1938,7
1939,16
1940,34
1941,16
1942,8
1943,27
1944,13
1945,7
1946,8
1947,6
1948,32
1949,10
1950,34
1951,23
1952,28
1953,23
1954,40
1955,26
1956,25
1957,20
1958,23
1959,18
1960,5
1961,21
1962,19
1963,22
1964,26
1965,28
1966,11
1967,42
1968,33
1969,17
1970,10
1971,19
1972,14
1973,16
1974,33
1975,4
1976,15
1977,11
1978,28
1979,18
1980,23
1981,21
1982,13
1983,43
1984,18
1985,33
1986,13
1987,27
1988,41
1989,19
1990,30
1991,33
1992,15
1993,14
1994,19
1995,14
1996,29
1997,30
1998,10
1999,6
2000,9
2001,24
2002,22
2003,1
2004,27
2005,18
2006,32
2007,23
2008,14
2009,35
2010,20
2011,19
2012,15
2013,22
2014,28
2015,21
2016,18
2017,26
2018,26
2019,45
2020,18
2021,49
2022,31
2023,25
2024,5
2025,8
2026,28
2027,11
2028,48
2029,34
2030,31
2031,39
2032,21
2033,35
2034,30
2035,14
2036,30
2037,35
2038,39
2039,46
2040,29
2041,19
2042,8
2043,39
2044,16
2045,29
2046,21
2047,7
2048,9
2049,5
2050,4
2051,7
2052,3
2053,7
2054,3
2055,10
2056,5
2057,13
2058,3
2059,9
2060,1
2061,8
2062,1
2063,6
2064,2
2065,8
2066,2
2067,9
2068,1
2069,6
2070,1
2071,6
2072,1
2073,14
2074,2
2075,13
2076,3
2077,12
2078,3
2079,32
2080,4
2081,13
2082,0
2083,20
2084,3
2085,15
2086,2
2087,8
2088,7
2089,9
2090,9
2091,14
2092,4
2093,13
2094,5
2095,16
2096,37
2097,27
2098,8
2099,28
2100,9
2101,5
2102,8
2103,16
2104,19
2105,31
2106,22
2107,20
2108,21
2109,16
2110,17
2111,16
2112,38
2113,26
2114,11
2115,29
2116,24
2117,22
2118,23
2119,33
2120,13
2121,16
2122,15
2123,4
2124,23
2125,11
2126,13
2127,9
2128,7
2129,16
2130,33
2131,18
2132,8
2133,28
2134,13
2135,28
2136,31
2137,21
2138,5
2139,4
2140,22
2141,11
2142,6
2143,2
2144,7
2145,12
2146,38
2147,15
2148,18
2149,15
2150,19
2151,28
2152,18
2153,35
2154,16
2155,11
2156,22
2157,20
2158,25
2159,5
2160,44
2161,14
2162,28
2163,35
2164,12
2165,24
2166,13
2167,2
2168,15
2169,17
2170,10
2171,7
2172,15
2173,8
2174,8
2175,20
2176,27
2177,18
2178,17
2179,22
2180,36
2181,11
2182,37
2183,25
2184,9
2185,34
2186,26
2187,18
2188,6
2189,33
2190,20
2191,19
2192,39
2193,18
2194,48
2195,34
2196,3
2197,34
2198,18
2199,14
2200,16
2201,13
2202,12
2203,10
2204,40
2205,11
2206,21
2207,42
2208,29
2209,15
2210,0
2211,1
2212,23
2213,13
2214,15
2215,21
2216,8
2217,25
2218,7
2219,22
2220,17
2221,38
2222,12
2223,18
2224,27
2225,31
2226,19
2227,10
2228,22
2229,25
2230,19
2231,18
2232,20
2233,17
2234,19
2235,27
2236,29
2237,12
2238,8
2239,19
2240,38
2241,15
2242,19
2243,25
2244,21
2245,26
2246,27
2247,13
2248,24
2249,54
2250,30
2251,8
2252,9
2253,27
2254,22
2255,20
2256,15
2257,25
2258,37
2259,7
2260,11
2261,14
2262,38
2263,16
2264,34
2265,22
2266,23
2267,23
2268,11
2269,29
2270,34
2271,14
2272,26
2273,30
2274,7
2275,16
2276,22
2277,28
2278,6
2279,25
2280,30
2281,11
2282,33
2283,10
2284,27
2285,24
2286,7
2287,3
2288,13
2289,21
2290,22
2291,17
2292,4
2293,18
2294,9
2295,20
2296,21
2297,9
2298,19
2299,19
2300,8
2301,15
2302,24
2303,8
2304,21
2305,2
2306,3
2307,3
2308,23
2309,26
2310,19
2311,24
2312,28
2313,29
2314,23
2315,35
2316,18
2317,16
2318,38
2319,10
2320,17
2321,23
2322,32
2323,5
2324,31
2325,7
2326,16
2327,25
2328,14
2329,21
2330,13
2331,22
2332,18
2333,9
2334,45
2335,22
2336,16
2337,12
2338,9
2339,7
2340,21
2341,27
2342,20
2343,19
2344,16
2345,5
2346,12
2347,20
2348,13
2349,6
2350,23
2351,23
2352,24
2353,21
2354,8
2355,35
2356,30
2357,37
2358,7
2359,31
2360,26
2361,15
2362,7
2363,20
2364,17
2365,26
2366,17
2367,13
2368,21
2369,5
2370,33
2371,19
2372,28
2373,13
2374,22
2375,4
2376,12
2377,23
2378,15
2379,11
2380,17
2381,35
2382,38
2383,30
2384,28
2385,19
2386,11
2387,20
2388,44
2389,7
2390,28
2391,2
2392,14
2393,29
2394,29
2395,2
2396,17
2397,24
2398,21
2399,4
2400,13
2401,31
2402,30
2403,4
2404,12
2405,13
2406,5
2407,4
2408,11
2409,32
2410,10
2411,22
2412,9
2413,22
2414,34
2415,11
2416,10
2417,22
2418,17
2419,32
2420,28
2421,24
2422,23
2423,11
2424,17
2425,23
2426,20
2427,22
2428,18
2429,36
2430,32
2431,22
2432,16
2433,29
2434,17
2435,22
2436,16
2437,16
2438,14
2439,25
2440,1
2441,24
2442,2
2443,1
2444,16
2445,1
2446,29
2447,19
2448,13
2449,8
2450,44
2451,31
2452,17
2453,29
2454,12
2455,23
2456,18
2457,8
2458,25
2459,10
2460,18
2461,2
2462,14
2463,9
2464,29
2465,26
2466,25
2467,24
2468,3
2469,27
2470,7
2471,7
2472,43
2473,25
2474,28
2475,15
2476,20
2477,17
2478,24
2479,37
2480,18
2481,36
2482,26
2483,21
2484,13
2485,24
2486,37
2487,6
2488,25
2489,19
2490,49
2491,35
2492,12
2493,15
2494,11
2495,4
2496,10
2497,33
2498,33
2499,29
2500,20
2501,53
2502,40
2503,21
2504,28
2505,25
2506,9
2507,22
2508,41
2509,24
2510,33
2511,35
2512,17
2513,28
2514,15
2515,9
2516,22
2517,28
2518,24
2519,13
2520,26
2521,32
2522,12
2523,14
2524,26
2525,27
2526,18
2527,13
2528,21
2529,24
2530,10
2531,23
2532,19
2533,36
2534,20
2535,10
2536,22
2537,16
2538,12
2539,14
2540,15
2541,13
2542,23
2543,13
2544,23
2545,9
2546,2
2547,8
2548,15
2549,13
2550,21
2551,11
2552,13
2553,5
2554,21
2555,31
2556,12
2557,18
2558,32
2559,23
2560,21
2561,11
2562,10
2563,18
2564,28
2565,26
2566,16
2567,8
2568,10
2569,8
2570,6
2571,27
2572,36
2573,9
2574,30
2575,26
2576,23
2577,24
2578,31
2579,16
2580,48
2581,3
2582,36
2583,42
2584,23
2585,6
2586,6
2587,15
2588,15
2589,10
2590,12
2591,14
2592,27
2593,20
2594,25
2595,14
2596,26
2597,26
2598,18
2599,23
2600,8
2601,14
2602,9
2603,11
2604,10
2605,33
2606,16
2607,29
2608,30
2609,7
2610,13
2611,29
2612,28
2613,38
2614,17
2615,19
2616,26
2617,20
2618,8
2619,25
2620,29
2621,19
2622,23
2623,26
2624,25
2625,22
2626,38
2627,22
2628,12
2629,41
2630,22
2631,27
2632,23
2633,7
2634,14
2635,9
2636,34
2637,17
2638,35
2639,8
2640,21
2641,51
2642,16
2643,2
2644,22
2645,22
2646,43
2647,39
2648,6
2649,12
2650,35
2651,9
2652,19
2653,29
2654,13
2655,19
2656,28
2657,16
2658,9
2659,17
2660,20
2661,39
2662,25
2663,28
2664,11
2665,18
2666,22
2667,10
2668,17
2669,18
2670,5
2671,6
2672,36
2673,14
2674,22
2675,39
2676,4
2677,19
2678,7
2679,7
2680,18
2681,17
2682,5
2683,18
2684,13
2685,15
2686,30
2687,14
2688,6
2689,16
2690,5
2691,2
2692,2
2693,3
2694,17
2695,6
2696,3
2697,15
2698,3
2699,8
2700,4
2701,8
2702,2
2703,14
2704,8
2705,14
2706,10
2707,3
2708,4
2709,7
2710,10
2711,19
2712,29
2713,17
2714,3
2715,4
2716,3
2717,5
2718,11
2719,15
2720,11
2721,35
2722,5
2723,24
2724,33
2725,11
2726,4
2727,24
2728,14
2729,3
2730,14
2731,5
2732,6
2733,3
2734,3
2735,28
2736,24
2737,7
2738,8
2739,4
2740,22
2741,13
2742,11
2743,7
2744,19
2745,29
2746,8
2747,11
2748,24
2749,6
2750,9
2751,14
2752,10
2753,2
2754,28
2755,49
2756,30
2757,14
2758,38
2759,30
2760,48
2761,22
2762,19
2763,25
2764,12
2765,20
2766,19
2767,16
2768,16
2769,10
2770,14
2771,19
2772,10
2773,16
2774,29
2775,12
2776,5
2777,32
2778,42
2779,20
2780,13
2781,16
2782,18
2783,26
2784,12
2785,15
2786,23
2787,17
2788,11
2789,19
2790,17
2791,19
2792,28
2793,30
2794,17
2795,30
2796,24
2797,22
2798,4
2799,8
2800,2
2801,4
2802,2
2803,2
2804,3
2805,7
2806,11
2807,18
2808,10
2809,16
2810,12
2811,14
2812,24
2813,11
2814,23
2815,19
2816,23
2817,33
2818,12
2819,28
2820,34
2821,40
2822,16
2823,13
2824,21
2825,11
2826,27
2827,12
2828,12
2829,9
2830,42
2831,8
2832,6
2833,13
2834,10
2835,13
2836,24
2837,10
2838,11
2839,25
2840,31
2841,8
2842,20
2843,20
2844,39
2845,7
2846,6
2847,11
2848,19
2849,26
2850,20
2851,28
2852,24
2853,13
2854,19
2855,20
2856,25
2857,30
2858,30
2859,11
2860,11
2861,14
2862,8
2863,44
2864,9
2865,12
2866,31
2867,15
2868,10
2869,38
2870,38
2871,23
2872,42
2873,13
2874,4
2875,10
2876,26
2877,9
2878,23
2879,27
2880,79
2881,13
2882,12
2883,34
2884,19
2885,39
2886,28
2887,14
2888,13
2889,24
2890,9
2891,12
2892,20
2893,33
2894,31
2895,28
2896,29
2897,37
2898,21
2899,21
2900,20
2901,21
2902,3
2903,8
2904,20
2905,35
2906,19
2907,23
2908,20
2909,13
2910,25
2911,25
2912,32
2913,18
2914,10
2915,20
2916,30
2917,22
2918,24
2919,50
2920,8
2921,33
2922,32
2923,39
2924,10
2925,16
2926,6
2927,13
2928,13
2929,23
2930,17
2931,16
2932,14
2933,5
2934,11
2935,8
2936,5
2937,6
2938,2
2939,7
2940,3
2941,6
2942,11
2943,7
2944,4
2945,10
2946,1
2947,14
2948,20
2949,32
2950,27
2951,24
2952,15
2953,22
2954,23
2955,29
2956,28
2957,14
2958,31
2959,46
2960,26
2961,31
2962,22
2963,21
2964,35
2965,9
2966,23
2967,13
2968,17
2969,28
2970,34
2971,27
2972,26
2973,33
2974,22
2975,13
2976,37
2977,17
2978,30
2979,33
2980,15
2981,5
2982,23
2983,8
2984,18
2985,19
2986,7
2987,40
2988,13
2989,19
2990,16
2991,30
2992,21
2993,16
2994,12
2995,26
2996,28
2997,4
